50000.000000	1189.000000
50026.000000	1158.000000
50052.000000	1269.000000
50078.000000	1350.000000
50104.000000	1309.000000
50130.000000	1279.000000
50156.000000	1316.000000
50182.000000	1257.000000
50208.000000	1207.000000
50234.000000	1276.000000
50260.000000	1178.000000
50286.000000	1232.000000
50312.000000	1256.000000
50338.000000	1311.000000
50364.000000	1320.000000
50390.000000	1325.000000
50416.000000	1400.000000
50442.000000	1229.000000
50468.000000	1188.000000
50494.000000	1099.000000
50520.000000	1140.000000
50546.000000	1123.000000
50572.000000	1293.000000
50598.000000	1314.000000
50624.000000	1338.000000
50650.000000	1331.000000
50676.000000	1294.000000
50702.000000	1286.000000
50728.000000	1278.000000
50754.000000	1143.000000
50780.000000	1143.000000
50806.000000	1129.000000
50832.000000	1236.000000
50858.000000	1256.000000
50884.000000	1388.000000
50910.000000	1372.000000
50936.000000	1281.000000
50962.000000	1362.000000
50988.000000	1160.000000
51014.000000	1187.000000
51040.000000	1121.000000
51066.000000	1162.000000
