50000.000000	1239.000000
50026.000000	1567.000000
50052.000000	1457.000000
50078.000000	1321.000000
50104.000000	1246.000000
50130.000000	1102.000000
50156.000000	909.000000
50182.000000	1015.000000
50208.000000	994.000000
50234.000000	1022.000000
50260.000000	1238.000000
50286.000000	1410.000000
50312.000000	1317.000000
50338.000000	1550.000000
50364.000000	1482.000000
50390.000000	1137.000000
50416.000000	982.000000
50442.000000	996.000000
50468.000000	986.000000
50494.000000	1140.000000
50520.000000	1341.000000
50546.000000	1481.000000
50572.000000	1521.000000
50598.000000	1474.000000
50624.000000	1349.000000
50650.000000	1145.000000
50676.000000	963.000000
50702.000000	1043.000000
50728.000000	935.000000
50754.000000	1118.000000
50780.000000	1146.000000
50806.000000	1371.000000
50832.000000	1519.000000
50858.000000	1606.000000
50884.000000	1432.000000
50910.000000	1212.000000
50936.000000	1077.000000
50962.000000	926.000000
50988.000000	882.000000
51014.000000	987.000000
51040.000000	1271.000000
51066.000000	1408.000000
