50000.000000	1268.000000
50026.000000	1265.000000
50052.000000	1194.000000
50078.000000	1165.000000
50104.000000	1228.000000
50130.000000	1231.000000
50156.000000	1256.000000
50182.000000	1219.000000
50208.000000	1408.000000
50234.000000	1301.000000
50260.000000	1316.000000
50286.000000	1273.000000
50312.000000	1216.000000
50338.000000	1224.000000
50364.000000	1169.000000
50390.000000	1229.000000
50416.000000	1255.000000
50442.000000	1304.000000
50468.000000	1239.000000
50494.000000	1362.000000
50520.000000	1275.000000
50546.000000	1245.000000
50572.000000	1243.000000
50598.000000	1245.000000
50624.000000	1164.000000
50650.000000	1245.000000
50676.000000	1122.000000
50702.000000	1172.000000
50728.000000	1325.000000
50754.000000	1269.000000
50780.000000	1236.000000
50806.000000	1286.000000
50832.000000	1244.000000
50858.000000	1166.000000
50884.000000	1169.000000
50910.000000	1149.000000
50936.000000	1170.000000
50962.000000	1197.000000
50988.000000	1314.000000
51014.000000	1283.000000
51040.000000	1276.000000
51066.000000	1296.000000
