50000.000000	1238.000000
50026.000000	1187.000000
50052.000000	1238.000000
50078.000000	1130.000000
50104.000000	1198.000000
50130.000000	1149.000000
50156.000000	1242.000000
50182.000000	1231.000000
50208.000000	1340.000000
50234.000000	1338.000000
50260.000000	1336.000000
50286.000000	1345.000000
50312.000000	1225.000000
50338.000000	1237.000000
50364.000000	1205.000000
50390.000000	1197.000000
50416.000000	1203.000000
50442.000000	1314.000000
50468.000000	1294.000000
50494.000000	1340.000000
50520.000000	1342.000000
50546.000000	1325.000000
50572.000000	1162.000000
50598.000000	1110.000000
50624.000000	1152.000000
50650.000000	1172.000000
50676.000000	1127.000000
50702.000000	1130.000000
50728.000000	1331.000000
50754.000000	1408.000000
50780.000000	1309.000000
50806.000000	1236.000000
50832.000000	1264.000000
50858.000000	1259.000000
50884.000000	1111.000000
50910.000000	1166.000000
50936.000000	1166.000000
50962.000000	1137.000000
50988.000000	1278.000000
51014.000000	1362.000000
51040.000000	1289.000000
51066.000000	1264.000000
