50000.000000	1245.000000
50026.000000	1247.000000
50052.000000	1389.000000
50078.000000	1505.000000
50104.000000	1623.000000
50130.000000	1494.000000
50156.000000	1327.000000
50182.000000	1175.000000
50208.000000	1067.000000
50234.000000	1017.000000
50260.000000	1032.000000
50286.000000	1135.000000
50312.000000	1172.000000
50338.000000	1450.000000
50364.000000	1520.000000
50390.000000	1394.000000
50416.000000	1383.000000
50442.000000	1205.000000
50468.000000	1079.000000
50494.000000	939.000000
50520.000000	1004.000000
50546.000000	1199.000000
50572.000000	1261.000000
50598.000000	1484.000000
50624.000000	1485.000000
50650.000000	1531.000000
50676.000000	1329.000000
50702.000000	1261.000000
50728.000000	1094.000000
50754.000000	975.000000
50780.000000	881.000000
50806.000000	1093.000000
50832.000000	1207.000000
50858.000000	1396.000000
50884.000000	1457.000000
50910.000000	1565.000000
50936.000000	1404.000000
50962.000000	1228.000000
50988.000000	1084.000000
51014.000000	986.000000
51040.000000	1082.000000
51066.000000	1113.000000
