50000.000000	1220.000000
50026.000000	1353.000000
50052.000000	1263.000000
50078.000000	1285.000000
50104.000000	1240.000000
50130.000000	1186.000000
50156.000000	1217.000000
50182.000000	1175.000000
50208.000000	1198.000000
50234.000000	1319.000000
50260.000000	1301.000000
50286.000000	1192.000000
50312.000000	1278.000000
50338.000000	1316.000000
50364.000000	1118.000000
50390.000000	1193.000000
50416.000000	1189.000000
50442.000000	1204.000000
50468.000000	1261.000000
50494.000000	1245.000000
50520.000000	1263.000000
50546.000000	1306.000000
50572.000000	1333.000000
50598.000000	1262.000000
50624.000000	1240.000000
50650.000000	1254.000000
50676.000000	1177.000000
50702.000000	1173.000000
50728.000000	1263.000000
50754.000000	1283.000000
50780.000000	1214.000000
50806.000000	1340.000000
50832.000000	1291.000000
50858.000000	1230.000000
50884.000000	1252.000000
50910.000000	1260.000000
50936.000000	1261.000000
50962.000000	1220.000000
50988.000000	1253.000000
51014.000000	1283.000000
51040.000000	1284.000000
51066.000000	1233.000000
