50000.000000	1303.000000
50026.000000	1284.000000
50052.000000	1271.000000
50078.000000	1339.000000
50104.000000	1281.000000
50130.000000	1236.000000
50156.000000	1184.000000
50182.000000	1220.000000
50208.000000	1209.000000
50234.000000	1127.000000
50260.000000	1152.000000
50286.000000	1280.000000
50312.000000	1202.000000
50338.000000	1261.000000
50364.000000	1290.000000
50390.000000	1244.000000
50416.000000	1340.000000
50442.000000	1183.000000
50468.000000	1155.000000
50494.000000	1111.000000
50520.000000	1183.000000
50546.000000	1211.000000
50572.000000	1202.000000
50598.000000	1275.000000
50624.000000	1295.000000
50650.000000	1234.000000
50676.000000	1188.000000
50702.000000	1217.000000
50728.000000	1150.000000
50754.000000	1218.000000
50780.000000	1254.000000
50806.000000	1178.000000
50832.000000	1193.000000
50858.000000	1279.000000
50884.000000	1260.000000
50910.000000	1336.000000
50936.000000	1129.000000
50962.000000	1194.000000
50988.000000	1230.000000
51014.000000	1175.000000
51040.000000	1199.000000
51066.000000	1258.000000
