50000.000000	1270.000000
50026.000000	1328.000000
50052.000000	1446.000000
50078.000000	1267.000000
50104.000000	1177.000000
50130.000000	1147.000000
50156.000000	1162.000000
50182.000000	1236.000000
50208.000000	1221.000000
50234.000000	1355.000000
50260.000000	1364.000000
50286.000000	1347.000000
50312.000000	1363.000000
50338.000000	1258.000000
50364.000000	1141.000000
50390.000000	1158.000000
50416.000000	1182.000000
50442.000000	1131.000000
50468.000000	1230.000000
50494.000000	1216.000000
50520.000000	1312.000000
50546.000000	1329.000000
50572.000000	1379.000000
50598.000000	1251.000000
50624.000000	1283.000000
50650.000000	1182.000000
50676.000000	1138.000000
50702.000000	1107.000000
50728.000000	1274.000000
50754.000000	1267.000000
50780.000000	1289.000000
50806.000000	1335.000000
50832.000000	1398.000000
50858.000000	1269.000000
50884.000000	1187.000000
50910.000000	1206.000000
50936.000000	1289.000000
50962.000000	1198.000000
50988.000000	1190.000000
51014.000000	1280.000000
51040.000000	1322.000000
51066.000000	1343.000000
