50000.000000	1119.000000
50026.000000	1278.000000
50052.000000	1409.000000
50078.000000	1553.000000
50104.000000	1489.000000
50130.000000	1327.000000
50156.000000	1175.000000
50182.000000	1033.000000
50208.000000	1029.000000
50234.000000	1010.000000
50260.000000	1147.000000
50286.000000	1322.000000
50312.000000	1502.000000
50338.000000	1410.000000
50364.000000	1362.000000
50390.000000	1328.000000
50416.000000	1146.000000
50442.000000	992.000000
50468.000000	929.000000
50494.000000	963.000000
50520.000000	1055.000000
50546.000000	1237.000000
50572.000000	1402.000000
50598.000000	1525.000000
50624.000000	1540.000000
50650.000000	1488.000000
50676.000000	1263.000000
50702.000000	1024.000000
50728.000000	993.000000
50754.000000	936.000000
50780.000000	1080.000000
50806.000000	1336.000000
50832.000000	1513.000000
50858.000000	1537.000000
50884.000000	1554.000000
50910.000000	1347.000000
50936.000000	1278.000000
50962.000000	993.000000
50988.000000	1008.000000
51014.000000	881.000000
51040.000000	1014.000000
51066.000000	1152.000000
