50000.000000	1226.000000
50026.000000	1142.000000
50052.000000	1175.000000
50078.000000	1239.000000
50104.000000	1286.000000
50130.000000	1332.000000
50156.000000	1314.000000
50182.000000	1270.000000
50208.000000	1283.000000
50234.000000	1157.000000
50260.000000	1272.000000
50286.000000	1019.000000
50312.000000	1232.000000
50338.000000	1300.000000
50364.000000	1295.000000
50390.000000	1387.000000
50416.000000	1389.000000
50442.000000	1291.000000
50468.000000	1330.000000
50494.000000	1218.000000
50520.000000	1172.000000
50546.000000	1100.000000
50572.000000	1263.000000
50598.000000	1306.000000
50624.000000	1255.000000
50650.000000	1375.000000
50676.000000	1306.000000
50702.000000	1404.000000
50728.000000	1316.000000
50754.000000	1076.000000
50780.000000	1121.000000
50806.000000	1189.000000
50832.000000	1103.000000
50858.000000	1260.000000
50884.000000	1302.000000
50910.000000	1402.000000
50936.000000	1433.000000
50962.000000	1320.000000
50988.000000	1281.000000
51014.000000	1160.000000
51040.000000	1135.000000
51066.000000	1105.000000
